chunk_id,text,chunk_length,token_count,meta_db_type,meta_database_server_name,meta_source_system_database_name,meta_schema_name,meta_source_table,meta_pk_column_name,meta_pk_data_type,meta_watermark_column_name,meta_watermark_data_type,meta_is_watermark_null,meta_table_size,meta_extraction_type_rules,meta_extraction_mode
dataglossary_row_915_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table reset_password_tokens pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,329,82,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,reset_password_tokens,id,integer,updatedAt,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_916_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table resources pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,317,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,resources,id,integer,updatedAt,datetime,No,95.0,incremental with watermark datetime,
dataglossary_row_917_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table resultmcufiles pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,322,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,resultMCUFiles,id,integer,updatedAt,datetime,No,355894.0,incremental with watermark datetime,
dataglossary_row_918_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table result_job_reports pk_column_name id pk_data_type uuid watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,result_job_reports,id,uuid,updated_at,datetime,No,28.0,incremental with watermark datetime,
dataglossary_row_919_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table roles pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,313,78,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,roles,id,integer,updatedAt,datetime,No,22.0,incremental with watermark datetime,
dataglossary_row_920_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table salesitem_update_logs pk_column_name id pk_data_type integer watermark_column_name created_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,330,82,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,salesitem_update_logs,id,integer,created_at,datetime,No,80.0,incremental with watermark datetime,
dataglossary_row_921_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table searchtagarticles pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,325,81,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,searchTagArticles,id,integer,updatedAt,datetime,No,38.0,incremental with watermark datetime,
dataglossary_row_922_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table service_types pk_column_name id pk_data_type uuid watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,318,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,service_types,id,uuid,updatedAt,datetime,No,4.0,incremental with watermark datetime,
dataglossary_row_923_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table siloamresponses pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,323,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,siloamResponses,id,integer,updatedAt,datetime,No,3038.0,incremental with watermark datetime,
dataglossary_row_924_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table siloamserviceorganizations pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,334,83,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,siloamServiceOrganizations,id,integer,updatedAt,datetime,No,138.0,incremental with watermark datetime,
dataglossary_row_925_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table siloamservices pk_column_name id pk_data_type uuid watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,319,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,siloamServices,id,uuid,updatedAt,datetime,No,7.0,incremental with watermark datetime,
dataglossary_row_926_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table specialist_organizations pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,332,83,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,specialist_organizations,id,integer,updatedAt,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_927_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table specialists pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,319,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,specialists,id,integer,updatedAt,datetime,No,152.0,incremental with watermark datetime,
dataglossary_row_928_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table spirometri pk_column_name id pk_data_type integer watermark_column_name id watermark_data_type integer is_watermark_null yes extraction_type_rules customquery_find other watermark column,315,78,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,spirometri,id,integer,id,integer,Yes,11.0,customquery_find other watermark column,
dataglossary_row_929_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table sub_questions pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,322,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,sub_questions,id,integer,updated_at,datetime,No,0.0,incremental with watermark datetime,
dataglossary_row_930_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table supportcheckups pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,323,80,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,supportCheckups,id,integer,updatedAt,datetime,No,405254.0,incremental with watermark datetime,
dataglossary_row_931_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table supports pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,316,79,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,supports,id,integer,updatedAt,datetime,No,226.0,incremental with watermark datetime,
dataglossary_row_932_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table tenant_patients pk_column_name id pk_data_type uuid watermark_column_name updatedat watermark_data_type datetime extraction_type_rules other,269,67,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,tenant_patients,id,uuid,updatedAt,datetime,,39135.0,other,
dataglossary_row_933_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table testimonies pk_column_name id pk_data_type integer watermark_column_name updatedat watermark_data_type datetime extraction_type_rules other,268,67,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,testimonies,id,integer,updatedAt,datetime,,5.0,other,
dataglossary_row_934_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table th_portal_result_log pk_column_name log_id pk_data_type integer watermark_column_name 0 extraction_type_rules other,244,61,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,th_portal_result_log,log_id,integer,0,,,0.0,other,
dataglossary_row_935_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table tm_hospital pk_column_name id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime extraction_type_rules other,272,68,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,tm_hospital,id,integer,modified_date,datetime,,0.0,other,
dataglossary_row_936_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table tm_labs pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime extraction_type_rules other,265,66,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,tm_labs,id,integer,updated_at,datetime,,0.0,other,
dataglossary_row_937_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table tm_parent_item_lab pk_column_name id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime extraction_type_rules other,276,69,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,tm_parent_item_lab,id,integer,updated_at,datetime,,81.0,other,
dataglossary_row_938_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table tm_quota_type pk_column_name quota_type_id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime extraction_type_rules other,282,70,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,tm_quota_type,quota_type_id,integer,updated_at,datetime,,7.0,other,
dataglossary_row_939_chunk_0,db_type postgresql database_server_name mysiloam02mcuadmin source_system_database_name mcu_admin schema_name public source_table tm_rule pk_column_name rule_id pk_data_type integer watermark_column_name updated_at watermark_data_type datetime extraction_type_rules other,270,67,POSTGRESQL,mysiloam02mcuadmin,mcu_admin,public,tm_rule,rule_id,integer,updated_at,datetime,,11.0,other,
